canonical_duty_id,sentence_text,sentence_text_norm
cf837be10e44839a681c29bf4bc6cb940478cff9,Reviews passenger travel authorizations for validity and accuracy.,reviews passenger travel authorizations for validity and accuracy
9124610879828928dc37a933123a9e3c7a6a0368,"Applies tariff rates, collects fares, and accounts for documents and monies.",applies tariff rates  collects fares  and accounts for documents and monies
4b3480c802cad50149ab52b36afc7754cdcf4ca4,Use automated systems to provide in-transit visibility and to document passenger movement operations.,use automated systems to provide in transit visibility and to document passenger movement operations
4243c0274b8a0dc38ab3da3c7db18aac36864fc9,Develops procedures for handling special category passengers.,develops procedures for handling special category passengers
250b5c2bc4e4c5f4ecf2239971bcfef951e06d2c,Verifies eligibility of cargo offered for airlift.,verifies eligibility of cargo offered for airlift
f3de5cf839038f8dc1e2f487e1bfe4897c3b122e,"Ensures all cargo documentation, packaging, labeling, and marking requirements, and border clearance requirements have been met.",ensures all cargo documentation  packaging  labeling  and marking requirements  and border clearance requirements have been met
c26a257ce28e65e278385f54e8b338a079b2cf85,Determines quantity and type of cargo to be loaded according to aircraft allowable cabin load.,determines quantity and type of cargo to be loaded according to aircraft allowable cabin load
52dcbfbf8a68e678185c948044067236c19f4ce9,"Selects, assembles, palletizes, and transports cargo loads to and from aircraft and storage areas.",selects  assembles  palletizes  and transports cargo loads to and from aircraft and storage areas
5faf8e5c26ec0001d3881dcfa4642a02242601dc,"Checks cargo against manifests and annotates shipment overages, shortages, or damages.",checks cargo against manifests and annotates shipment overages  shortages  or damages
1685fab8243c0486f5fca874111e2df34e27cbb8,Secures cargo with appropriate restraint equipment.,secures cargo with appropriate restraint equipment
e65d30c5b0cf0eeae36cb130756b827ba4bf246c,Uses automated systems to provide in-transit visibility and to document cargo movement operations.,uses automated systems to provide in transit visibility and to document cargo movement operations
e5b8d557bd7d99ba351b25b244bbca1ba4be5f46,"Determines and implements necessary safety and security precautions for handling and storing hazardous materials, special cargo, mail, and baggage.",determines and implements necessary safety and security precautions for handling and storing hazardous materials  special cargo  mail  and baggage
b00bab33520f63ecbbadf0bf4dd72e5bf85e81c0,Performs air terminal operations and fleet service functions.,performs air terminal operations and fleet service functions
bba825a3fa2433e2c23d4fc0771e2a54c2397416,"Prepares, completes, and maintains air movement records, documents, and reports.",prepares  completes  and maintains air movement records  documents  and reports
03b4113cbf6cf5dad154416f184f351a73722e5d,"Selects load, prepares load plans, and computes aircraft center of balance.",selects load  prepares load plans  and computes aircraft center of balance
f5c4664fcfed36595b6367ac369133228bd0de5d,"Plans and manages fleet service activities to provide cleaning, lavatory servicing, and meal delivery on aircraft.",plans and manages fleet service activities to provide cleaning  lavatory servicing  and meal delivery on aircraft
182f1ef148f0fc115d0698142633e386a1c125b7,"Completes actions to requisition, store, and issue expendable and nonexpendable items for use on aircraft.",completes actions to requisition  store  and issue expendable and nonexpendable items for use on aircraft
006d15d6daaff2bce3efcce81fbe845da891d369,"Plans, organizes, and directs vehicle management activities.",plans  organizes  and directs vehicle management activities
ea436dd6d2e54c9442529123c529cb9e121067c3,"Ensures adequate manpower authorizations, personnel, tools, equipment, spare parts, and workspace are available.",ensures adequate manpower authorizations  personnel  tools  equipment  spare parts  and workspace are available
2c264baf8eb6820f657d688cf3639b201d96194f,"Establishes production goals, quality controls, operating instructions, annual budgets, and self-inspection programs.",establishes production goals  quality controls  operating instructions  annual budgets  and self inspection programs
912d7f9858a702aa89ad59647cefbc98dd3388bc,Maintains liaison with users and supply organizations regarding spare parts requirements.,maintains liaison with users and supply organizations regarding spare parts requirements
beeffa3fe11edbeb9fdf2c89d532013d1130d1a7,Promotes customer satisfaction.,promotes customer satisfaction
0eba0e8cd45b06b686cb380a25045a3b1fc162d2,Initiates action for interservice and intraservice vehicle maintenance support requests from other Department of Defense agencies.,initiates action for interservice and intraservice vehicle maintenance support requests from other department of defense agencies
afb796a1b68720521de52a0905c31a14769e2225,"Oversees fleet management and analysis, as well as maintenance activities responsible for vehicle repair, analysis, training, parts procurement, and contingency planning to ensure effective use of maintenance resources.",oversees fleet management and analysis  as well as maintenance activities responsible for vehicle repair  analysis  training  parts procurement  and contingency planning to ensure effective use of maintenance resources
b417a739e7ba8b2ea03427c8ca34b2528e7831f5,Coordinates on and assists using organizations with processing procedures for vehicle authorization changes.,coordinates on and assists using organizations with processing procedures for vehicle authorization changes
1e5d138d474df75658ecf501c9116e52c4226075,"Reviews and coordinates on vehicle abuse, accident, and incident cases.",reviews and coordinates on vehicle abuse  accident  and incident cases
1282101aeb662ab1a9633f0c4f6ea64dc1c7aaed,Provides input to and reviews the Aerospace Expeditionary Force (AEF) Reporting Tool.,provides input to and reviews the aerospace expeditionary force  aef  reporting tool
d34593c27eac80454fc742cbb4496ee970cf9b84,"Ensures accountability for vehicle fleet, tools, equipment, space, supplies and facilities.",ensures accountability for vehicle fleet  tools  equipment  space  supplies and facilities
442ff27fea6876b02f84d97c064662d5623d85f9,"Monitors and validates vehicle authorizations, new vehicle requests, annual vehicle buy program, limited technical inspections, vehicle depot-level repair requirements, vehicle add-on equipment request, reimbursement and refundable actions, vehicle utilization, vehicle minimum essential levels, vehicle priority recall list, vehicle and part warranties, manpower changes, requirements, and facility upgrades.",monitors and validates vehicle authorizations  new vehicle requests  annual vehicle buy program  limited technical inspections  vehicle depot level repair requirements  vehicle add on equipment request  reimbursement and refundable actions  vehicle utilization  vehicle minimum essential levels  vehicle priority recall list  vehicle and part warranties  manpower changes  requirements  and facility upgrades
